pc_timestamp,pc_time_s,T_degC,TempIn_degC,RTD_Ohm,u_V,Pd_W,P_act_W,s_K,sat_val,T_ref_degC,T_amb_degC,EN,raw_line
2026-04-23 04:09:57.356930,1078.3857018947601,70.13,22.3,127.12,0.802,0.8069,8.0693,0.127,0.0423,70.0,25.0,1,"A1=0.0572V,P1=+35.80deg|A2=0.0797V,P2=+31.35deg|A3=0.0631V,P3=+55.55deg|A4=0.0499V,P4=+67.78deg|RTD=127.12Ohm,T=70.13C,TempIn=22.30C|MX=1.9125V,MY=3.2992V,MZ=0.2919V,MVREF=1.7512V|SMC_U=0.8020V,SMC_PD=0.8069W,SMC_PACT=8.0693W,SMC_S=0.1270K,SMC_SAT=0.0423,TSET=70.0C,TMODE=0,TAMB=25.00C,EN=1|PF=350000.0Hz,PE=+0.00deg,PLLEN=0,PLLOK=0"
2026-04-23 04:09:57.649945,1078.6787168979645,70.02,22.29,127.08,0.8162,0.9197,9.1971,0.0165,0.0055,70.0,25.0,1,"A1=0.0558V,P1=+34.21deg|A2=0.0817V,P2=+31.24deg|A3=0.0636V,P3=+56.61deg|A4=0.0495V,P4=+67.89deg|RTD=127.08Ohm,T=70.02C,TempIn=22.29C|MX=1.9148V,MY=3.2992V,MZ=0.2921V,MVREF=1.7534V|SMC_U=0.8162V,SMC_PD=0.9197W,SMC_PACT=9.1971W,SMC_S=0.0165K,SMC_SAT=0.0055,TSET=70.0C,TMODE=0,TAMB=25.00C,EN=1|PF=350000.0Hz,PE=+0.00deg,PLLEN=0,PLLOK=0"
2026-04-23 04:09:57.942577,1078.9713487625122,69.99,22.29,127.07,0.8198,0.951,9.5099,-0.0141,-0.0047,70.0,25.0,1,"A1=0.0566V,P1=+34.13deg|A2=0.0783V,P2=+31.47deg|A3=0.0624V,P3=+55.22deg|A4=0.0493V,P4=+67.68deg|RTD=127.07Ohm,T=69.99C,TempIn=22.29C|MX=1.9128V,MY=3.2992V,MZ=0.2931V,MVREF=1.7518V|SMC_U=0.8198V,SMC_PD=0.9510W,SMC_PACT=9.5099W,SMC_S=-0.0141K,SMC_SAT=-0.0047,TSET=70.0C,TMODE=0,TAMB=25.00C,EN=1|PF=350000.0Hz,PE=+0.00deg,PLLEN=0,PLLOK=0"
2026-04-23 04:09:58.237008,1079.265780210495,69.96,22.35,127.06,0.8223,0.9732,9.7322,-0.0359,-0.012,70.0,25.0,1,"A1=0.0575V,P1=+36.44deg|A2=0.0757V,P2=+33.22deg|A3=0.0632V,P3=+55.52deg|A4=0.0492V,P4=+67.64deg|RTD=127.06Ohm,T=69.96C,TempIn=22.35C|MX=1.9131V,MY=3.2992V,MZ=0.2921V,MVREF=1.7507V|SMC_U=0.8223V,SMC_PD=0.9732W,SMC_PACT=9.7322W,SMC_S=-0.0359K,SMC_SAT=-0.0120,TSET=70.0C,TMODE=0,TAMB=25.00C,EN=1|PF=350000.0Hz,PE=+0.00deg,PLLEN=0,PLLOK=0"
2026-04-23 04:09:58.528324,1079.5570962429047,69.68,22.32,126.95,0.8504,1.2603,12.6028,-0.3171,-0.1057,70.0,25.0,1,"A1=0.0560V,P1=+34.50deg|A2=0.0776V,P2=+32.33deg|A3=0.0628V,P3=+56.26deg|A4=0.0503V,P4=+68.55deg|RTD=126.95Ohm,T=69.68C,TempIn=22.32C|MX=1.9129V,MY=3.2992V,MZ=0.2928V,MVREF=1.7517V|SMC_U=0.8504V,SMC_PD=1.2603W,SMC_PACT=12.6028W,SMC_S=-0.3171K,SMC_SAT=-0.1057,TSET=70.0C,TMODE=0,TAMB=25.00C,EN=1|PF=350000.0Hz,PE=+0.00deg,PLLEN=0,PLLOK=0"
2026-04-23 04:09:58.820518,1079.8492906093597,70.16,22.26,127.14,0.797,0.7709,7.7092,0.1623,0.0541,70.0,25.0,1,"A1=0.0556V,P1=+33.10deg|A2=0.0800V,P2=+31.59deg|A3=0.0621V,P3=+55.90deg|A4=0.0519V,P4=+68.71deg|RTD=127.14Ohm,T=70.16C,TempIn=22.26C|MX=1.9133V,MY=3.2992V,MZ=0.2924V,MVREF=1.7516V|SMC_U=0.7970V,SMC_PD=0.7709W,SMC_PACT=7.7092W,SMC_S=0.1623K,SMC_SAT=0.0541,TSET=70.0C,TMODE=0,TAMB=25.00C,EN=1|PF=350000.0Hz,PE=+0.00deg,PLLEN=0,PLLOK=0"
2026-04-23 04:09:59.116911,1080.1456830501556,69.95,22.34,127.05,0.8242,0.9905,9.905,-0.0528,-0.0176,70.0,25.0,1,"A1=0.0552V,P1=+33.33deg|A2=0.0797V,P2=+30.73deg|A3=0.0613V,P3=+54.41deg|A4=0.0502V,P4=+68.79deg|RTD=127.05Ohm,T=69.95C,TempIn=22.34C|MX=1.9133V,MY=3.2992V,MZ=0.2922V,MVREF=1.7513V|SMC_U=0.8242V,SMC_PD=0.9905W,SMC_PACT=9.9050W,SMC_S=-0.0528K,SMC_SAT=-0.0176,TSET=70.0C,TMODE=0,TAMB=25.00C,EN=1|PF=350000.0Hz,PE=+0.00deg,PLLEN=0,PLLOK=0"
2026-04-23 04:09:59.408097,1080.4368691444397,69.84,22.32,127.01,0.8357,1.1006,11.006,-0.1607,-0.0536,70.0,25.0,1,"A1=0.0570V,P1=+36.18deg|A2=0.0755V,P2=+32.75deg|A3=0.0618V,P3=+54.56deg|A4=0.0496V,P4=+68.54deg|RTD=127.01Ohm,T=69.84C,TempIn=22.32C|MX=1.9128V,MY=3.2992V,MZ=0.2915V,MVREF=1.7517V|SMC_U=0.8357V,SMC_PD=1.1006W,SMC_PACT=11.0060W,SMC_S=-0.1607K,SMC_SAT=-0.0536,TSET=70.0C,TMODE=0,TAMB=25.00C,EN=1|PF=350000.0Hz,PE=+0.00deg,PLLEN=0,PLLOK=0"
2026-04-23 04:09:59.704444,1080.7332158088684,69.85,22.36,127.02,0.835,1.0936,10.9359,-0.1538,-0.0513,70.0,25.0,1,"A1=0.0564V,P1=+34.64deg|A2=0.0770V,P2=+32.18deg|A3=0.0629V,P3=+56.98deg|A4=0.0489V,P4=+67.50deg|RTD=127.02Ohm,T=69.85C,TempIn=22.36C|MX=1.9130V,MY=3.2992V,MZ=0.2927V,MVREF=1.7522V|SMC_U=0.8350V,SMC_PD=1.0936W,SMC_PACT=10.9359W,SMC_S=-0.1538K,SMC_SAT=-0.0513,TSET=70.0C,TMODE=0,TAMB=25.00C,EN=1|PF=350000.0Hz,PE=+0.00deg,PLLEN=0,PLLOK=0"
2026-04-23 04:09:59.992417,1081.0211894512177,69.93,22.31,127.05,0.8261,1.0082,10.0819,-0.0702,-0.0234,70.0,25.0,1,"A1=0.0569V,P1=+35.02deg|A2=0.0773V,P2=+32.17deg|A3=0.0625V,P3=+55.07deg|A4=0.0481V,P4=+66.96deg|RTD=127.05Ohm,T=69.93C,TempIn=22.31C|MX=1.9132V,MY=3.2992V,MZ=0.2923V,MVREF=1.7516V|SMC_U=0.8261V,SMC_PD=1.0082W,SMC_PACT=10.0819W,SMC_S=-0.0702K,SMC_SAT=-0.0234,TSET=70.0C,TMODE=0,TAMB=25.00C,EN=1|PF=350000.0Hz,PE=+0.00deg,PLLEN=0,PLLOK=0"
