pc_timestamp,pc_time_s,T_degC,TempIn_degC,RTD_Ohm,u_V,Pd_W,P_act_W,error_K,alpha_hat,T_ref_degC,T_amb_degC,EN,raw_line
2026-04-23 04:29:10.419278,91.36355352401733,45.18,21.93,117.54,0.9212,19.2526,24.2,-24.8182,0.050658,70.0,25.0,1,"A1=0.0560V,P1=+34.18deg|A2=0.0798V,P2=+31.90deg|A3=0.0635V,P3=+56.73deg|A4=0.0495V,P4=+67.71deg|RTD=117.54Ohm,T=45.18C,TempIn=21.93C|MX=1.9131V,MY=3.2992V,MZ=0.3429V,MVREF=1.7513V|MRAC_U=0.9212V,MRAC_PD=19.2526W,MRAC_PACT=24.2000W,MRAC_E=-24.8182K,MRAC_A=0.050658,TSET=70.0C,TMODE=0,TAMB=25.00C,EN=1|PF=350000.0Hz,PE=+0.00deg,PLLEN=0,PLLOK=0"
2026-04-23 04:29:10.706658,91.65093398094177,45.38,21.91,117.62,0.9212,19.1165,24.2,-24.6242,0.050909,70.0,25.0,1,"A1=0.0557V,P1=+35.19deg|A2=0.0759V,P2=+33.64deg|A3=0.0630V,P3=+53.25deg|A4=0.0497V,P4=+67.07deg|RTD=117.62Ohm,T=45.38C,TempIn=21.91C|MX=1.9127V,MY=3.2992V,MZ=0.3439V,MVREF=1.7511V|MRAC_U=0.9212V,MRAC_PD=19.1165W,MRAC_PACT=24.2000W,MRAC_E=-24.6242K,MRAC_A=0.050909,TSET=70.0C,TMODE=0,TAMB=25.00C,EN=1|PF=350000.0Hz,PE=+0.00deg,PLLEN=0,PLLOK=0"
2026-04-23 04:29:11.000578,91.94485425949097,45.61,22.09,117.71,0.9212,18.9509,24.2,-24.3892,0.05116,70.0,25.0,1,"A1=0.0562V,P1=+33.99deg|A2=0.0770V,P2=+32.30deg|A3=0.0631V,P3=+55.72deg|A4=0.0496V,P4=+67.94deg|RTD=117.71Ohm,T=45.61C,TempIn=22.09C|MX=1.9125V,MY=3.2992V,MZ=0.3435V,MVREF=1.7516V|MRAC_U=0.9212V,MRAC_PD=18.9509W,MRAC_PACT=24.2000W,MRAC_E=-24.3892K,MRAC_A=0.051160,TSET=70.0C,TMODE=0,TAMB=25.00C,EN=1|PF=350000.0Hz,PE=+0.00deg,PLLEN=0,PLLOK=0"
2026-04-23 04:29:11.292639,92.23691487312317,45.25,22.07,117.57,0.9212,19.2138,24.2,-24.7508,0.051411,70.0,25.0,1,"A1=0.0570V,P1=+35.51deg|A2=0.0798V,P2=+31.44deg|A3=0.0623V,P3=+56.40deg|A4=0.0497V,P4=+67.58deg|RTD=117.57Ohm,T=45.25C,TempIn=22.07C|MX=1.9129V,MY=3.2992V,MZ=0.3434V,MVREF=1.7518V|MRAC_U=0.9212V,MRAC_PD=19.2138W,MRAC_PACT=24.2000W,MRAC_E=-24.7508K,MRAC_A=0.051411,TSET=70.0C,TMODE=0,TAMB=25.00C,EN=1|PF=350000.0Hz,PE=+0.00deg,PLLEN=0,PLLOK=0"
2026-04-23 04:29:11.584775,92.52905106544495,45.54,21.96,117.68,0.9212,19.007,24.2,-24.4583,0.051662,70.0,25.0,1,"A1=0.0553V,P1=+34.28deg|A2=0.0770V,P2=+33.16deg|A3=0.0645V,P3=+53.73deg|A4=0.0513V,P4=+68.92deg|RTD=117.68Ohm,T=45.54C,TempIn=21.96C|MX=1.9127V,MY=3.2992V,MZ=0.3440V,MVREF=1.7518V|MRAC_U=0.9212V,MRAC_PD=19.0070W,MRAC_PACT=24.2000W,MRAC_E=-24.4583K,MRAC_A=0.051662,TSET=70.0C,TMODE=0,TAMB=25.00C,EN=1|PF=350000.0Hz,PE=+0.00deg,PLLEN=0,PLLOK=0"
2026-04-23 04:29:11.879693,92.82396841049194,45.33,21.92,117.6,0.9212,19.1656,24.2,-24.6748,0.051913,70.0,25.0,1,"A1=0.0558V,P1=+35.63deg|A2=0.0802V,P2=+31.66deg|A3=0.0639V,P3=+55.68deg|A4=0.0516V,P4=+68.47deg|RTD=117.60Ohm,T=45.33C,TempIn=21.92C|MX=1.9119V,MY=3.2992V,MZ=0.3444V,MVREF=1.7514V|MRAC_U=0.9212V,MRAC_PD=19.1656W,MRAC_PACT=24.2000W,MRAC_E=-24.6748K,MRAC_A=0.051913,TSET=70.0C,TMODE=0,TAMB=25.00C,EN=1|PF=350000.0Hz,PE=+0.00deg,PLLEN=0,PLLOK=0"
2026-04-23 04:29:12.173734,93.11800980567932,45.82,21.89,117.79,0.9212,18.8135,24.2,-24.1795,0.052165,70.0,25.0,1,"A1=0.0578V,P1=+38.02deg|A2=0.0791V,P2=+32.49deg|A3=0.0636V,P3=+55.52deg|A4=0.0479V,P4=+67.14deg|RTD=117.79Ohm,T=45.82C,TempIn=21.89C|MX=1.9128V,MY=3.2992V,MZ=0.3433V,MVREF=1.7519V|MRAC_U=0.9212V,MRAC_PD=18.8135W,MRAC_PACT=24.2000W,MRAC_E=-24.1795K,MRAC_A=0.052165,TSET=70.0C,TMODE=0,TAMB=25.00C,EN=1|PF=350000.0Hz,PE=+0.00deg,PLLEN=0,PLLOK=0"
2026-04-23 04:29:12.462332,93.40660834312439,45.98,22.03,117.85,0.9212,18.7028,24.2,-24.0207,0.052416,70.0,25.0,1,"A1=0.0557V,P1=+34.88deg|A2=0.0816V,P2=+30.26deg|A3=0.0634V,P3=+55.76deg|A4=0.0483V,P4=+68.05deg|RTD=117.85Ohm,T=45.98C,TempIn=22.03C|MX=1.9131V,MY=3.2992V,MZ=0.3436V,MVREF=1.7518V|MRAC_U=0.9212V,MRAC_PD=18.7028W,MRAC_PACT=24.2000W,MRAC_E=-24.0207K,MRAC_A=0.052416,TSET=70.0C,TMODE=0,TAMB=25.00C,EN=1|PF=350000.0Hz,PE=+0.00deg,PLLEN=0,PLLOK=0"
2026-04-23 04:29:12.755616,93.69989132881165,45.62,22.01,117.71,0.9212,18.9611,24.2,-24.3763,0.052668,70.0,25.0,1,"A1=0.0553V,P1=+34.47deg|A2=0.0790V,P2=+32.42deg|A3=0.0634V,P3=+54.74deg|A4=0.0511V,P4=+68.49deg|RTD=117.71Ohm,T=45.62C,TempIn=22.01C|MX=1.9126V,MY=3.2992V,MZ=0.3434V,MVREF=1.7521V|MRAC_U=0.9212V,MRAC_PD=18.9611W,MRAC_PACT=24.2000W,MRAC_E=-24.3763K,MRAC_A=0.052668,TSET=70.0C,TMODE=0,TAMB=25.00C,EN=1|PF=350000.0Hz,PE=+0.00deg,PLLEN=0,PLLOK=0"
2026-04-23 04:29:13.047889,93.9921646118164,46.05,21.94,117.88,0.9212,18.6552,24.2,-23.9451,0.052919,70.0,25.0,1,"A1=0.0539V,P1=+32.38deg|A2=0.0721V,P2=+34.73deg|A3=0.0623V,P3=+54.67deg|A4=0.0515V,P4=+68.08deg|RTD=117.88Ohm,T=46.05C,TempIn=21.94C|MX=1.9126V,MY=3.2992V,MZ=0.3448V,MVREF=1.7515V|MRAC_U=0.9212V,MRAC_PD=18.6552W,MRAC_PACT=24.2000W,MRAC_E=-23.9451K,MRAC_A=0.052919,TSET=70.0C,TMODE=0,TAMB=25.00C,EN=1|PF=350000.0Hz,PE=+0.00deg,PLLEN=0,PLLOK=0"
2026-04-23 04:29:13.341143,94.28541922569275,46.22,21.98,117.94,0.9212,18.5399,24.2,-23.7796,0.053171,70.0,25.0,1,"A1=0.0570V,P1=+35.76deg|A2=0.0771V,P2=+31.71deg|A3=0.0630V,P3=+55.91deg|A4=0.0493V,P4=+67.67deg|RTD=117.94Ohm,T=46.22C,TempIn=21.98C|MX=1.9126V,MY=3.2992V,MZ=0.3434V,MVREF=1.7518V|MRAC_U=0.9212V,MRAC_PD=18.5399W,MRAC_PACT=24.2000W,MRAC_E=-23.7796K,MRAC_A=0.053171,TSET=70.0C,TMODE=0,TAMB=25.00C,EN=1|PF=350000.0Hz,PE=+0.00deg,PLLEN=0,PLLOK=0"
2026-04-23 04:29:13.635256,94.57953143119812,46.02,22.0,117.86,0.9212,18.6848,24.2,-23.9771,0.053423,70.0,25.0,1,"A1=0.0571V,P1=+36.48deg|A2=0.0783V,P2=+32.62deg|A3=0.0629V,P3=+56.52deg|A4=0.0502V,P4=+68.04deg|RTD=117.86Ohm,T=46.02C,TempIn=22.00C|MX=1.9126V,MY=3.2992V,MZ=0.3434V,MVREF=1.7521V|MRAC_U=0.9212V,MRAC_PD=18.6848W,MRAC_PACT=24.2000W,MRAC_E=-23.9771K,MRAC_A=0.053423,TSET=70.0C,TMODE=0,TAMB=25.00C,EN=1|PF=350000.0Hz,PE=+0.00deg,PLLEN=0,PLLOK=0"
2026-04-23 04:29:13.927189,94.87146496772766,45.64,22.02,117.72,0.9212,18.9645,24.2,-24.363,0.053675,70.0,25.0,1,"A1=0.0570V,P1=+35.86deg|A2=0.0753V,P2=+33.34deg|A3=0.0624V,P3=+54.92deg|A4=0.0516V,P4=+68.43deg|RTD=117.72Ohm,T=45.64C,TempIn=22.02C|MX=1.9131V,MY=3.2992V,MZ=0.3434V,MVREF=1.7521V|MRAC_U=0.9212V,MRAC_PD=18.9645W,MRAC_PACT=24.2000W,MRAC_E=-24.3630K,MRAC_A=0.053675,TSET=70.0C,TMODE=0,TAMB=25.00C,EN=1|PF=350000.0Hz,PE=+0.00deg,PLLEN=0,PLLOK=0"
2026-04-23 04:29:14.220844,95.1651201248169,46.19,21.98,117.93,0.9212,18.5714,24.2,-23.8096,0.053927,70.0,25.0,1,"A1=0.0555V,P1=+33.10deg|A2=0.0759V,P2=+33.74deg|A3=0.0638V,P3=+54.51deg|A4=0.0504V,P4=+68.22deg|RTD=117.93Ohm,T=46.19C,TempIn=21.98C|MX=1.9127V,MY=3.2992V,MZ=0.3440V,MVREF=1.7515V|MRAC_U=0.9212V,MRAC_PD=18.5714W,MRAC_PACT=24.2000W,MRAC_E=-23.8096K,MRAC_A=0.053927,TSET=70.0C,TMODE=0,TAMB=25.00C,EN=1|PF=350000.0Hz,PE=+0.00deg,PLLEN=0,PLLOK=0"
